 1 	  1 	 1.06 	 0.8 	 	 1.03 	 94.8718 	 0.01 	 9.13081 	 0.925926 
 1 	  1 	 1.06 	 0.8 	 	 1.04 	 95.3846 	 0.01 	 9.44095 	 0.962963 
 1 	  1 	 1.06 	 0.8 	 	 1.05 	 94.359 	 0.01 	 9.4248 	   1 
 1 	  2 	 1.04 	 0.6 	 	 1.03 	 94.359 	 0.01 	 8.00892 	 1.03704 
 1 	  2 	 1.04 	 0.6 	 	 1.04 	 95.3846 	 0.01 	 9.61242 	 1.07407 
 1 	  2 	 1.04 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 9.02164 	 1.11111 
 1 	  2 	 1.04 	 0.7 	 	 1.03 	 94.8718 	 0.01 	 7.52803 	 1.14815 
 1 	  2 	 1.04 	 0.7 	 	 1.04 	 93.8462 	 0.01 	 8.43909 	 1.18519 
 1 	  2 	 1.04 	 0.7 	 	 1.05 	 95.3846 	 0.01 	 8.85542 	 1.22222 
 1 	  2 	 1.04 	 0.8 	 	 1.03 	 94.8718 	 0.01 	 7.6178 	 1.25926 
 1 	  2 	 1.04 	 0.8 	 	 1.04 	 95.3846 	 0.01 	 8.85869 	 1.2963 
 1 	  2 	 1.04 	 0.8 	 	 1.05 	 95.3846 	 0.01 	 8.80041 	 1.33333 
 1 	  2 	 1.05 	 0.6 	 	 1.03 	 94.359 	 0.01 	 7.45482 	 1.37037 
 1 	  2 	 1.05 	 0.6 	 	 1.04 	 95.8974 	 0.01 	 8.2163 	 1.40741 
 1 	  2 	 1.05 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 8.86424 	 1.44444 
 1 	  2 	 1.05 	 0.7 	 	 1.03 	 94.8718 	 0.01 	 9.20949 	 1.48148 
 1 	  2 	 1.05 	 0.7 	 	 1.04 	 95.3846 	 0.01 	 8.91871 	 1.51852 
 1 	  2 	 1.05 	 0.7 	 	 1.05 	 94.8718 	 0.01 	 7.81277 	 1.55556 
 1 	  2 	 1.05 	 0.8 	 	 1.03 	 94.8718 	 0.01 	 9.09866 	 1.59259 
 1 	  2 	 1.05 	 0.8 	 	 1.04 	 94.359 	 0.01 	 8.26138 	 1.62963 
 1 	  2 	 1.05 	 0.8 	 	 1.05 	 95.3846 	 0.01 	 8.96624 	 1.66667 
 1 	  2 	 1.06 	 0.6 	 	 1.03 	 93.3333 	 0.01 	 8.59567 	 1.7037 
 1 	  2 	 1.06 	 0.6 	 	 1.04 	 95.3846 	 0.01 	 8.93265 	 1.74074 
 1 	  2 	 1.06 	 0.6 	 	 1.05 	 75.3846 	 0.01 	 36.2663 	 1.77778 
 1 	  2 	 1.06 	 0.7 	 	 1.03 	 95.3846 	 0.01 	 7.63281 	 1.81481 
 1 	  2 	 1.06 	 0.7 	 	 1.04 	 75.3846 	 0.01 	 80.8414 	 1.85185 
 1 	  2 	 1.06 	 0.7 	 	 1.05 	 95.3846 	 0.01 	 8.74622 	 1.88889 
 1 	  2 	 1.06 	 0.8 	 	 1.03 	 94.8718 	 0.01 	 9.05897 	 1.92593 
 1 	  2 	 1.06 	 0.8 	 	 1.04 	 94.8718 	 0.01 	 9.4431 	 1.96296 
 1 	  2 	 1.06 	 0.8 	 	 1.05 	 94.8718 	 0.01 	 9.51493 	   2 
 1 	  3 	 1.04 	 0.6 	 	 1.03 	 95.3846 	 0.01 	 8.89911 	 2.03704 
 1 	  3 	 1.04 	 0.6 	 	 1.04 	 94.359 	 0.01 	 9.68117 	 2.07407 
 1 	  3 	 1.04 	 0.6 	 	 1.05 	 91.2821 	 0.01 	 11.4734 	 2.11111 
 1 	  3 	 1.04 	 0.7 	 	 1.03 	 94.359 	 0.01 	 8.52761 	 2.14815 
 1 	  3 	 1.04 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 7.50672 	 2.18519 
 1 	  3 	 1.04 	 0.7 	 	 1.05 	 95.8974 	 0.01 	 7.18558 	 2.22222 
 1 	  3 	 1.04 	 0.8 	 	 1.03 	 95.3846 	 0.01 	 8.91807 	 2.25926 
 1 	  3 	 1.04 	 0.8 	 	 1.04 	 24.6154 	 0.01 	 86.9174 	 2.2963 
 1 	  3 	 1.04 	 0.8 	 	 1.05 	 75.3846 	 0.01 	 140.035 	 2.33333 
 1 	  3 	 1.05 	 0.6 	 	 1.03 	 95.3846 	 0.01 	 7.4491 	 2.37037 
 1 	  3 	 1.05 	 0.6 	 	 1.04 	 94.8718 	 0.01 	 7.58554 	 2.40741 
 1 	  3 	 1.05 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 8.7815 	 2.44444 
 1 	  3 	 1.05 	 0.7 	 	 1.03 	 95.3846 	 0.01 	 7.70748 	 2.48148 
 1 	  3 	 1.05 	 0.7 	 	 1.04 	 91.2821 	 0.01 	 13.2487 	 2.51852 
 1 	  3 	 1.05 	 0.7 	 	 1.05 	 93.8462 	 0.01 	 10.7066 	 2.55556 
 1 	  3 	 1.05 	 0.8 	 	 1.03 	 93.3333 	 0.01 	 10.1704 	 2.59259 
 1 	  3 	 1.05 	 0.8 	 	 1.04 	 95.8974 	 0.01 	 6.94664 	 2.62963 
 1 	  3 	 1.05 	 0.8 	 	 1.05 	 93.8462 	 0.01 	 8.314 	 2.66667 
 1 	  3 	 1.06 	 0.6 	 	 1.03 	 94.359 	 0.01 	 7.34329 	 2.7037 
 1 	  3 	 1.06 	 0.6 	 	 1.04 	 94.359 	 0.01 	 7.66668 	 2.74074 
 1 	  3 	 1.06 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 8.00989 	 2.77778 
 1 	  3 	 1.06 	 0.7 	 	 1.03 	 93.3333 	 0.01 	 8.23792 	 2.81481 
 1 	  3 	 1.06 	 0.7 	 	 1.04 	 91.7949 	 0.01 	 12.3763 	 2.85185 
 1 	  3 	 1.06 	 0.7 	 	 1.05 	 95.8974 	 0.01 	 7.24897 	 2.88889 
 1 	  3 	 1.06 	 0.8 	 	 1.03 	 94.359 	 0.01 	 8.06538 	 2.92593 
 1 	  3 	 1.06 	 0.8 	 	 1.04 	 92.8205 	 0.01 	 11.0266 	 2.96296 
 1 	  3 	 1.06 	 0.8 	 	 1.05 	 94.359 	 0.01 	 11.7662 	   3 
 1 	  4 	 1.04 	 0.6 	 	 1.03 	 94.359 	 0.01 	 7.39175 	 3.03704 
 1 	  4 	 1.04 	 0.6 	 	 1.04 	 94.359 	 0.01 	 7.69469 	 3.07407 
 1 	  4 	 1.04 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 8.02455 	 3.11111 
 1 	  4 	 1.04 	 0.7 	 	 1.03 	 91.7949 	 0.01 	 12.7489 	 3.14815 
 1 	  4 	 1.04 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 7.7843 	 3.18519 
 1 	  4 	 1.04 	 0.7 	 	 1.05 	 75.3846 	 0.01 	 36.16 	 3.22222 
 1 	  4 	 1.04 	 0.8 	 	 1.03 	 93.3333 	 0.01 	 10.3244 	 3.25926 
 1 	  4 	 1.04 	 0.8 	 	 1.04 	 94.359 	 0.01 	 8.0083 	 3.2963 
 1 	  4 	 1.04 	 0.8 	 	 1.05 	 93.8462 	 0.01 	 10.8511 	 3.33333 
 1 	  4 	 1.05 	 0.6 	 	 1.03 	 75.3846 	 0.01 	 37.1463 	 3.37037 
 1 	  4 	 1.05 	 0.6 	 	 1.04 	 93.8462 	 0.01 	 11.1738 	 3.40741 
 1 	  4 	 1.05 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 7.45051 	 3.44444 
 1 	  4 	 1.05 	 0.7 	 	 1.03 	 93.3333 	 0.01 	 10.7699 	 3.48148 
 1 	  4 	 1.05 	 0.7 	 	 1.04 	 93.8462 	 0.01 	 7.76041 	 3.51852 
 1 	  4 	 1.05 	 0.7 	 	 1.05 	 95.8974 	 0.01 	 7.85317 	 3.55556 
 1 	  4 	 1.05 	 0.8 	 	 1.03 	 93.8462 	 0.01 	 9.60073 	 3.59259 
 1 	  4 	 1.05 	 0.8 	 	 1.04 	 94.359 	 0.01 	 7.908 	 3.62963 
 1 	  4 	 1.05 	 0.8 	 	 1.05 	 94.8718 	 0.01 	 8.19407 	 3.66667 
 1 	  4 	 1.06 	 0.6 	 	 1.03 	 93.8462 	 0.01 	 7.88693 	 3.7037 
 1 	  4 	 1.06 	 0.6 	 	 1.04 	 94.359 	 0.01 	 7.62936 	 3.74074 
 1 	  4 	 1.06 	 0.6 	 	 1.05 	 93.8462 	 0.01 	 7.89669 	 3.77778 
 1 	  4 	 1.06 	 0.7 	 	 1.03 	 94.359 	 0.01 	 7.5024 	 3.81481 
 1 	  4 	 1.06 	 0.7 	 	 1.04 	 95.8974 	 0.01 	 7.56735 	 3.85185 
 1 	  4 	 1.06 	 0.7 	 	 1.05 	 92.3077 	 0.01 	 8.48167 	 3.88889 
 1 	  4 	 1.06 	 0.8 	 	 1.03 	 93.3333 	 0.01 	 10.7455 	 3.92593 
 1 	  4 	 1.06 	 0.8 	 	 1.04 	 93.8462 	 0.01 	 10.8602 	 3.96296 
 1 	  4 	 1.06 	 0.8 	 	 1.05 	 95.3846 	 0.01 	 9.01658 	   4 
 1 	  5 	 1.04 	 0.6 	 	 1.03 	 94.359 	 0.01 	 7.67909 	 4.03704 
 1 	  5 	 1.04 	 0.6 	 	 1.04 	 94.8718 	 0.01 	 7.91964 	 4.07407 
 1 	  5 	 1.04 	 0.6 	 	 1.05 	 92.8205 	 0.01 	 9.82897 	 4.11111 
 1 	  5 	 1.04 	 0.7 	 	 1.03 	 92.8205 	 0.01 	 10.0873 	 4.14815 
 1 	  5 	 1.04 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 7.55924 	 4.18519 
 1 	  5 	 1.04 	 0.7 	 	 1.05 	 93.8462 	 0.01 	 9.72039 	 4.22222 
 1 	  5 	 1.04 	 0.8 	 	 1.03 	 75.3846 	 0.01 	 36.8554 	 4.25926 
 1 	  5 	 1.04 	 0.8 	 	 1.04 	 92.8205 	 0.01 	 11.5108 	 4.2963 
 1 	  5 	 1.04 	 0.8 	 	 1.05 	 92.8205 	 0.01 	 10.5717 	 4.33333 
 1 	  5 	 1.05 	 0.6 	 	 1.03 	 91.2821 	 0.01 	 13.7606 	 4.37037 
 1 	  5 	 1.05 	 0.6 	 	 1.04 	 75.3846 	 0.01 	 35.7549 	 4.40741 
 1 	  5 	 1.05 	 0.6 	 	 1.05 	 94.8718 	 0.01 	 7.70192 	 4.44444 
 1 	  5 	 1.05 	 0.7 	 	 1.03 	 94.359 	 0.01 	 8.15889 	 4.48148 
 1 	  5 	 1.05 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 8.3791 	 4.51852 
 1 	  5 	 1.05 	 0.7 	 	 1.05 	 94.359 	 0.01 	 8.96946 	 4.55556 
 1 	  5 	 1.05 	 0.8 	 	 1.03 	 93.3333 	 0.01 	 10.0584 	 4.59259 
 1 	  5 	 1.05 	 0.8 	 	 1.04 	 93.3333 	 0.01 	 11.0213 	 4.62963 
 1 	  5 	 1.05 	 0.8 	 	 1.05 	 95.3846 	 0.01 	 6.90916 	 4.66667 
 1 	  5 	 1.06 	 0.6 	 	 1.03 	 75.3846 	 0.01 	 35.9609 	 4.7037 
 1 	  5 	 1.06 	 0.6 	 	 1.04 	 94.8718 	 0.01 	 7.63681 	 4.74074 
 1 	  5 	 1.06 	 0.6 	 	 1.05 	 94.8718 	 0.01 	 7.53602 	 4.77778 
 1 	  5 	 1.06 	 0.7 	 	 1.03 	 92.3077 	 0.01 	 12.7656 	 4.81481 
 1 	  5 	 1.06 	 0.7 	 	 1.04 	 91.7949 	 0.01 	 8.8869 	 4.85185 
 1 	  5 	 1.06 	 0.7 	 	 1.05 	 95.3846 	 0.01 	 7.4556 	 4.88889 
 1 	  5 	 1.06 	 0.8 	 	 1.03 	 90.2564 	 0.01 	 12.9657 	 4.92593 
 1 	  5 	 1.06 	 0.8 	 	 1.04 	 95.3846 	 0.01 	 6.50241 	 4.96296 
 1 	  5 	 1.06 	 0.8 	 	 1.05 	 95.3846 	 0.01 	 8.06464 	   5 
 1 	  6 	 1.04 	 0.6 	 	 1.03 	 94.359 	 0.01 	 8.33327 	 5.03704 
 1 	  6 	 1.04 	 0.6 	 	 1.04 	 94.359 	 0.01 	 8.12898 	 5.07407 
 1 	  6 	 1.04 	 0.6 	 	 1.05 	 94.8718 	 0.01 	 9.476 	 5.11111 
 1 	  6 	 1.04 	 0.7 	 	 1.03 	 94.8718 	 0.01 	 9.34403 	 5.14815 
 1 	  6 	 1.04 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 7.50013 	 5.18519 
 1 	  6 	 1.04 	 0.7 	 	 1.05 	 98.9744 	 0.01 	 3.15889 	 5.22222 
 1 	  6 	 1.04 	 0.8 	 	 1.03 	 93.3333 	 0.01 	 9.92488 	 5.25926 
 1 	  6 	 1.04 	 0.8 	 	 1.04 	 94.359 	 0.01 	 8.19055 	 5.2963 
 1 	  6 	 1.04 	 0.8 	 	 1.05 	 92.8205 	 0.01 	 11.5136 	 5.33333 
 1 	  6 	 1.05 	 0.6 	 	 1.03 	 92.8205 	 0.01 	 9.36248 	 5.37037 
 1 	  6 	 1.05 	 0.6 	 	 1.04 	 94.359 	 0.01 	 9.44146 	 5.40741 
 1 	  6 	 1.05 	 0.6 	 	 1.05 	 93.8462 	 0.01 	 9.50781 	 5.44444 
 1 	  6 	 1.05 	 0.7 	 	 1.03 	 92.8205 	 0.01 	 11.1738 	 5.48148 
 1 	  6 	 1.05 	 0.7 	 	 1.04 	 92.8205 	 0.01 	 11.8949 	 5.51852 
 1 	  6 	 1.05 	 0.7 	 	 1.05 	 95.3846 	 0.01 	 7.34605 	 5.55556 
 1 	  6 	 1.05 	 0.8 	 	 1.03 	 95.3846 	 0.01 	 9.35442 	 5.59259 
 1 	  6 	 1.05 	 0.8 	 	 1.04 	 94.8718 	 0.01 	 8.04204 	 5.62963 
 1 	  6 	 1.05 	 0.8 	 	 1.05 	 92.8205 	 0.01 	 12.0099 	 5.66667 
 1 	  6 	 1.06 	 0.6 	 	 1.03 	 92.8205 	 0.01 	 10.1643 	 5.7037 
 1 	  6 	 1.06 	 0.6 	 	 1.04 	 92.8205 	 0.01 	 9.65324 	 5.74074 
 1 	  6 	 1.06 	 0.6 	 	 1.05 	 94.8718 	 0.01 	 8.60036 	 5.77778 
 1 	  6 	 1.06 	 0.7 	 	 1.03 	 75.3846 	 0.01 	 36.9365 	 5.81481 
 1 	  6 	 1.06 	 0.7 	 	 1.04 	 95.3846 	 0.01 	 7.50627 	 5.85185 
 1 	  6 	 1.06 	 0.7 	 	 1.05 	 95.3846 	 0.01 	 9.20626 	 5.88889 
 1 	  6 	 1.06 	 0.8 	 	 1.03 	 92.3077 	 0.01 	 8.5857 	 5.92593 
 1 	  6 	 1.06 	 0.8 	 	 1.04 	 94.8718 	 0.01 	 6.93666 	 5.96296 
 1 	  6 	 1.06 	 0.8 	 	 1.05 	 93.3333 	 0.01 	 10.4903 	   6 
 1 	  7 	 1.04 	 0.6 	 	 1.03 	 95.8974 	 0.01 	 7.47813 	 6.03704 
 1 	  7 	 1.04 	 0.6 	 	 1.04 	 94.8718 	 0.01 	 8.01296 	 6.07407 
 1 	  7 	 1.04 	 0.6 	 	 1.05 	 75.3846 	 0.01 	 35.8966 	 6.11111 
 1 	  7 	 1.04 	 0.7 	 	 1.03 	 75.3846 	 0.01 	 35.8276 	 6.14815 
 1 	  7 	 1.04 	 0.7 	 	 1.04 	 75.3846 	 0.01 	 57.8482 	 6.18519 
 1 	  7 	 1.04 	 0.7 	 	 1.05 	 94.359 	 0.01 	 8.19638 	 6.22222 
 1 	  7 	 1.04 	 0.8 	 	 1.03 	 75.3846 	 0.01 	 37.4227 	 6.25926 
 1 	  7 	 1.04 	 0.8 	 	 1.04 	 75.3846 	 0.01 	 46.2842 	 6.2963 
 1 	  7 	 1.04 	 0.8 	 	 1.05 	 89.7436 	 0.01 	 16.7906 	 6.33333 
 1 	  7 	 1.05 	 0.6 	 	 1.03 	 92.3077 	 0.01 	 12.6214 	 6.37037 
 1 	  7 	 1.05 	 0.6 	 	 1.04 	 93.3333 	 0.01 	 11.6772 	 6.40741 
 1 	  7 	 1.05 	 0.6 	 	 1.05 	 93.8462 	 0.01 	 9.73912 	 6.44444 
 1 	  7 	 1.05 	 0.7 	 	 1.03 	 92.8205 	 0.01 	 11.4451 	 6.48148 
 1 	  7 	 1.05 	 0.7 	 	 1.04 	 94.359 	 0.01 	 11.5018 	 6.51852 
 1 	  7 	 1.05 	 0.7 	 	 1.05 	 94.8718 	 0.01 	 10.8694 	 6.55556 
 1 	  7 	 1.05 	 0.8 	 	 1.03 	 95.3846 	 0.01 	 8.01369 	 6.59259 
 1 	  7 	 1.05 	 0.8 	 	 1.04 	 85.641 	 0.01 	 17.996 	 6.62963 
 1 	  7 	 1.05 	 0.8 	 	 1.05 	 93.3333 	 0.01 	 10.1056 	 6.66667 
 1 	  7 	 1.06 	 0.6 	 	 1.03 	 94.8718 	 0.01 	 8.48064 	 6.7037 
 1 	  7 	 1.06 	 0.6 	 	 1.04 	 94.359 	 0.01 	 7.92808 	 6.74074 
 1 	  7 	 1.06 	 0.6 	 	 1.05 	 92.3077 	 0.01 	 8.52385 	 6.77778 
 1 	  7 	 1.06 	 0.7 	 	 1.03 	 75.3846 	 0.01 	 37.8256 	 6.81481 
 1 	  7 	 1.06 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 8.81333 	 6.85185 
 1 	  7 	 1.06 	 0.7 	 	 1.05 	 94.359 	 0.01 	 7.59609 	 6.88889 
 1 	  7 	 1.06 	 0.8 	 	 1.03 	 93.3333 	 0.01 	 11.0055 	 6.92593 
 1 	  7 	 1.06 	 0.8 	 	 1.04 	 95.3846 	 0.01 	 8.01609 	 6.96296 
 1 	  7 	 1.06 	 0.8 	 	 1.05 	 96.9231 	 0.01 	 5.38419 	   7 
 1 	  8 	 1.04 	 0.6 	 	 1.03 	 93.3333 	 0.01 	 9.32403 	 7.03704 
 1 	  8 	 1.04 	 0.6 	 	 1.04 	 89.7436 	 0.01 	 11.5709 	 7.07407 
 1 	  8 	 1.04 	 0.6 	 	 1.05 	 93.8462 	 0.01 	 10.0347 	 7.11111 
 1 	  8 	 1.04 	 0.7 	 	 1.03 	 91.2821 	 0.01 	 12.015 	 7.14815 
 1 	  8 	 1.04 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 7.61406 	 7.18519 
 1 	  8 	 1.04 	 0.7 	 	 1.05 	 91.7949 	 0.01 	 11.7658 	 7.22222 
 1 	  8 	 1.04 	 0.8 	 	 1.03 	 94.359 	 0.01 	 8.22362 	 7.25926 
 1 	  8 	 1.04 	 0.8 	 	 1.04 	 93.3333 	 0.01 	 10.7151 	 7.2963 
 1 	  8 	 1.04 	 0.8 	 	 1.05 	 75.3846 	 0.01 	 37.7098 	 7.33333 
 1 	  8 	 1.05 	 0.6 	 	 1.03 	 75.3846 	 0.01 	 35.9374 	 7.37037 
 1 	  8 	 1.05 	 0.6 	 	 1.04 	 93.3333 	 0.01 	 11.518 	 7.40741 
 1 	  8 	 1.05 	 0.6 	 	 1.05 	 94.8718 	 0.01 	 7.64675 	 7.44444 
 1 	  8 	 1.05 	 0.7 	 	 1.03 	 75.3846 	 0.01 	 38.645 	 7.48148 
 1 	  8 	 1.05 	 0.7 	 	 1.04 	 92.8205 	 0.01 	 12.8172 	 7.51852 
 1 	  8 	 1.05 	 0.7 	 	 1.05 	 95.3846 	 0.01 	 8.43005 	 7.55556 
 1 	  8 	 1.05 	 0.8 	 	 1.03 	 75.3846 	 0.01 	 40.5136 	 7.59259 
 1 	  8 	 1.05 	 0.8 	 	 1.04 	 75.3846 	 0.01 	 99.8985 	 7.62963 
 1 	  8 	 1.05 	 0.8 	 	 1.05 	 91.2821 	 0.01 	 13.5368 	 7.66667 
 1 	  8 	 1.06 	 0.6 	 	 1.03 	 94.359 	 0.01 	 8.48637 	 7.7037 
 1 	  8 	 1.06 	 0.6 	 	 1.04 	 94.8718 	 0.01 	 7.71869 	 7.74074 
 1 	  8 	 1.06 	 0.6 	 	 1.05 	 94.8718 	 0.01 	 7.23368 	 7.77778 
 1 	  8 	 1.06 	 0.7 	 	 1.03 	 75.3846 	 0.01 	 49.7295 	 7.81481 
 1 	  8 	 1.06 	 0.7 	 	 1.04 	 94.359 	 0.01 	 10.8996 	 7.85185 
 1 	  8 	 1.06 	 0.7 	 	 1.05 	 92.8205 	 0.01 	 12.0214 	 7.88889 
 1 	  8 	 1.06 	 0.8 	 	 1.03 	 75.3846 	 0.01 	 41.8031 	 7.92593 
 1 	  8 	 1.06 	 0.8 	 	 1.04 	 92.8205 	 0.01 	 9.75517 	 7.96296 
 1 	  8 	 1.06 	 0.8 	 	 1.05 	 75.3846 	 0.01 	 50.904 	   8 
 1 	  9 	 1.04 	 0.6 	 	 1.03 	 95.8974 	 0.01 	 8.32045 	 8.03704 
 1 	  9 	 1.04 	 0.6 	 	 1.04 	 94.8718 	 0.01 	 7.60522 	 8.07407 
 1 	  9 	 1.04 	 0.6 	 	 1.05 	 75.3846 	 0.01 	 35.5387 	 8.11111 
 1 	  9 	 1.04 	 0.7 	 	 1.03 	 93.3333 	 0.01 	 9.44923 	 8.14815 
 1 	  9 	 1.04 	 0.7 	 	 1.04 	 91.2821 	 0.01 	 10.2839 	 8.18519 
 1 	  9 	 1.04 	 0.7 	 	 1.05 	 94.359 	 0.01 	 9.7473 	 8.22222 
 1 	  9 	 1.04 	 0.8 	 	 1.03 	 92.3077 	 0.01 	 8.89102 	 8.25926 
 1 	  9 	 1.04 	 0.8 	 	 1.04 	 92.8205 	 0.01 	 10.3919 	 8.2963 
 1 	  9 	 1.04 	 0.8 	 	 1.05 	 94.8718 	 0.01 	 8.98216 	 8.33333 
 1 	  9 	 1.05 	 0.6 	 	 1.03 	 75.3846 	 0.01 	 35.9372 	 8.37037 
 1 	  9 	 1.05 	 0.6 	 	 1.04 	 75.3846 	 0.01 	 35.9278 	 8.40741 
 1 	  9 	 1.05 	 0.6 	 	 1.05 	 95.3846 	 0.01 	 9.17956 	 8.44444 
 1 	  9 	 1.05 	 0.7 	 	 1.03 	 94.359 	 0.01 	 9.4619 	 8.48148 
 1 	  9 	 1.05 	 0.7 	 	 1.04 	 94.8718 	 0.01 	 8.7524 	 8.51852 
 1 	  9 	 1.05 	 0.7 	 	 1.05 	 75.3846 	 0.01 	 36.4662 	 8.55556 
 1 	  9 	 1.05 	 0.8 	 	 1.03 	 91.7949 	 0.01 	 14.9643 	 8.59259 
 1 	  9 	 1.05 	 0.8 	 	 1.04 	 94.359 	 0.01 	 8.08116 	 8.62963 
 1 	  9 	 1.05 	 0.8 	 	 1.05 	 93.3333 	 0.01 	 8.5612 	 8.66667 
 1 	  9 	 1.06 	 0.6 	 	 1.03 	 93.3333 	 0.01 	 10.5038 	 8.7037 
 1 	  9 	 1.06 	 0.6 	 	 1.04 	 93.8462 	 0.01 	 9.68309 	 8.74074 
 1 	  9 	 1.06 	 0.6 	 	 1.05 	 75.3846 	 0.01 	 35.4457 	 8.77778 
 1 	  9 	 1.06 	 0.7 	 	 1.03 	 94.8718 	 0.01 	 8.33556 	 8.81481 
 1 	  9 	 1.06 	 0.7 	 	 1.04 	 91.2821 	 0.01 	 9.18947 	 8.85185 
 1 	  9 	 1.06 	 0.7 	 	 1.05 	 93.8462 	 0.01 	 11.0874 	 8.88889 
 1 	  9 	 1.06 	 0.8 	 	 1.03 	 90.7692 	 0.01 	 11.0622 	 8.92593 
 1 	  9 	 1.06 	 0.8 	 	 1.04 	 94.359 	 0.01 	 6.98187 	 8.96296 
 1 	  9 	 1.06 	 0.8 	 	 1.05 	 26.6667 	 0.01 	 138.327 	   9 
 1 	 10 	 1.04 	 0.6 	 	 1.03 	 94.8718 	 0.01 	 8.10271 	 9.03704 
 1 	 10 	 1.04 	 0.6 	 	 1.04 	 75.3846 	 0.01 	 36.0025 	 9.07407 
 1 	 10 	 1.04 	 0.6 	 	 1.05 	 92.8205 	 0.01 	 9.25034 	 9.11111 
 1 	 10 	 1.04 	 0.7 	 	 1.03 	 92.3077 	 0.01 	 13.328 	 9.14815 
 1 	 10 	 1.04 	 0.7 	 	 1.04 	 94.359 	 0.01 	 10.0938 	 9.18519 
 1 	 10 	 1.04 	 0.7 	 	 1.05 	 75.3846 	 0.01 	 35.9796 	 9.22222 
 1 	 10 	 1.04 	 0.8 	 	 1.03 	 85.1282 	 0.01 	 22.779 	 9.25926 
 1 	 10 	 1.04 	 0.8 	 	 1.04 	 90.2564 	 0.01 	 12.0218 	 9.2963 
 1 	 10 	 1.04 	 0.8 	 	 1.05 	 93.8462 	 0.01 	 8.43878 	 9.33333 
 1 	 10 	 1.05 	 0.6 	 	 1.03 	 75.3846 	 0.01 	 54.7448 	 9.37037 
 1 	 10 	 1.05 	 0.6 	 	 1.04 	 75.3846 	 0.01 	 40.0534 	 9.40741 
 1 	 10 	 1.05 	 0.6 	 	 1.05 	 94.359 	 0.01 	 8.91031 	 9.44444 
 1 	 10 	 1.05 	 0.7 	 	 1.03 	 91.2821 	 0.01 	 11.1558 	 9.48148 
